
07.04.2021 09:20:36;KeyboardCircle;VALID
07.04.2021 09:20:36;ONMOUSE;VALID
07.04.2021 09:20:37;NOSTATE;VALID
07.04.2021 09:20:37;BETWEEN;VALID
07.04.2021 09:20:37;ONMOUSE;VALID
07.04.2021 09:20:37;NOSTATE;VALID
07.04.2021 09:20:37;BETWEEN;VALID
07.04.2021 09:20:38;ONMOUSE;VALID
07.04.2021 09:20:38;NOSTATE;VALID
07.04.2021 09:20:38;BETWEEN;VALID
07.04.2021 09:20:38;ONMOUSE;VALID
07.04.2021 09:20:40;NOSTATE;VALID
07.04.2021 09:20:40;BETWEEN;VALID
07.04.2021 09:20:56;ONMOUSE;VALID
07.04.2021 09:20:56;NOSTATE;VALID
07.04.2021 09:20:56;BETWEEN;VALID
07.04.2021 09:20:58;ONMOUSE;VALID
07.04.2021 09:21:03;NOSTATE;VALID
07.04.2021 09:21:03;BETWEEN;VALID
07.04.2021 09:21:04;OVERMOUSE;VALID
07.04.2021 09:21:05;MouseKeytap;VALID
07.04.2021 09:21:05;NOSTATE;VALID
07.04.2021 09:21:06;OVERMOUSE;VALID
07.04.2021 09:21:11;NOSTATE;VALID
07.04.2021 09:21:12;BETWEEN;VALID
07.04.2021 09:23:44;KEYBOARD;VALID
07.04.2021 09:23:47;NOSTATE;VALID
07.04.2021 09:23:47;KEYBOARD;VALID
07.04.2021 09:24:06;KeyboardSwipeLeft;VALID
07.04.2021 09:24:07;KeyboardSwipeLeft;VALID
07.04.2021 09:24:07;ONMOUSE;VALID
07.04.2021 09:24:07;NOSTATE;VALID
07.04.2021 09:24:07;BETWEEN;VALID
07.04.2021 09:24:08;ONMOUSE;VALID
07.04.2021 09:24:13;NOSTATE;VALID
07.04.2021 09:24:13;BETWEEN;VALID
07.04.2021 09:24:35;ONMOUSE;VALID
07.04.2021 09:24:40;NOSTATE;VALID
07.04.2021 09:24:40;BETWEEN;VALID
07.04.2021 09:24:56;ONMOUSE;VALID
07.04.2021 09:24:56;NOSTATE;VALID
07.04.2021 09:24:56;BETWEEN;VALID
07.04.2021 09:24:56;ONMOUSE;VALID
07.04.2021 09:24:57;NOSTATE;VALID
07.04.2021 09:24:57;BETWEEN;VALID
07.04.2021 09:24:57;ONMOUSE;VALID
07.04.2021 09:25:01;NOSTATE;VALID
07.04.2021 09:25:01;BETWEEN;VALID
07.04.2021 09:25:02;OVERMOUSE;VALID
07.04.2021 09:25:04;MouseCircle;VALID
07.04.2021 09:25:07;MouseCircle;VALID
07.04.2021 09:25:08;NOSTATE;VALID
07.04.2021 09:25:08;BETWEEN;VALID
07.04.2021 09:25:08;MouseKeytap;VALID
07.04.2021 09:25:09;OVERMOUSE;VALID
07.04.2021 09:25:09;NOSTATE;VALID
07.04.2021 09:25:09;BETWEEN;VALID
07.04.2021 09:25:09;OVERMOUSE;VALID
07.04.2021 09:25:12;MouseSwipeRight;VALID
07.04.2021 09:25:12;NOSTATE;VALID
07.04.2021 09:25:12;OVERMOUSE;VALID
07.04.2021 09:25:14;NOSTATE;VALID
07.04.2021 09:25:15;OVERMOUSE;VALID
07.04.2021 09:25:17;MouseSwipeRight;VALID
07.04.2021 09:25:18;NOSTATE;VALID
07.04.2021 09:25:18;BETWEEN;VALID
07.04.2021 09:25:18;ONMOUSE;VALID
07.04.2021 09:25:18;NOSTATE;VALID
07.04.2021 09:25:18;BETWEEN;VALID
07.04.2021 09:25:19;ONMOUSE;VALID
07.04.2021 09:25:19;NOSTATE;VALID
07.04.2021 09:25:19;BETWEEN;VALID
07.04.2021 09:25:19;ONMOUSE;VALID
07.04.2021 09:25:21;NOSTATE;VALID
07.04.2021 09:25:21;BETWEEN;VALID
07.04.2021 09:25:33;NOSTATE;VALID
07.04.2021 09:25:33;KEYBOARD;VALID
07.04.2021 09:25:33;NOSTATE;VALID
07.04.2021 09:25:33;KEYBOARD;VALID
